secs,km,power,hr,cad,alt
0,0,0,118,0,-8
1,0.00598,189,119,20,-8
2,0.01218,183,119,83,-7.8
3,0.01862,197,119,84,-7.2
4,0.02509,184,119,83,-7
5,0.03176,134,119,81,-6.8
6,0.03849,0,119,58,-6.6
7,0.04484,0,119,0,-6.4
8,0.05099,0,119,0,-6.2
9,0.05672,201,118,19,-6
10,0.06231,206,118,77,-5.6
11,0.06799,226,118,79,-5.2
12,0.07377,218,117,80,0.2
13,0.07979,0,117,62,0.2
14,0.085,0,118,0,0.2
15,0.08999,334,119,22,0.2
16,0.09516,346,121,85,0.2
17,0.10018,326,121,84,0.2
18,0.10572,311,122,84,0.2
19,0.11152,295,123,86,0.2
20,0.11793,266,124,86,0.2
21,0.12428,271,124,86,0.2
22,0.13112,263,124,87,0.2
23,0.13819,226,124,87,0.2
24,0.14539,221,124,88,0.2
25,0.15249,226,124,88,0.2
26,0.15935,212,123,89,0.2
27,0.16664,201,124,90,0.2
28,0.17398,229,124,90,0.2
29,0.18159,214,124,91,0.2
30,0.18916,218,124,92,0.2
31,0.19685,203,124,94,0.2
32,0.20445,213,124,94,0.2
33,0.21265,184,124,92,0.2
34,0.22004,180,125,89,0.2
35,0.22752,190,125,87,0.2
36,0.2352,207,125,87,0.2
37,0.2433,221,126,87,0.2
38,0.25135,200,127,87,0.2
39,0.25954,199,128,87,0.2
40,0.26739,189,128,87,0.2
41,0.27535,206,129,87,0.2
42,0.28352,198,130,86,0.2
43,0.29188,202,130,86,0.2
44,0.29973,208,130,86,0.2
45,0.30774,208,131,86,0.2
46,0.3151,195,131,86,0.2
47,0.32285,209,132,86,0.2
48,0.33104,221,133,85,0.2
49,0.33933,231,133,85,0.2
50,0.34695,235,134,86,0.2
51,0.35438,200,135,86,0.2
52,0.36193,188,136,86,0.2
53,0.36973,202,136,86,0.2
54,0.37793,190,137,86,0.2
55,0.38617,195,136,86,0.2
56,0.39392,192,135,86,0.2
57,0.40156,190,134,86,0.2
58,0.40952,200,131,86,0.2
59,0.41739,204,131,86,0.2
60,0.42502,218,130,86,0.2
61,0.43302,218,129,86,0.2
62,0.441,214,129,87,0.2
63,0.44909,220,128,87,0.2
64,0.45705,230,127,87,0.2
65,0.46434,227,127,87,0.2
66,0.4722,201,127,88,0.2
67,0.4801,183,128,87,0.2
68,0.48785,204,128,87,0.2
69,0.4959,216,129,87,0.2
70,0.50389,208,127,86,0.2
71,0.51196,181,125,86,0.2
72,0.51999,200,124,86,0.2
73,0.52822,200,122,86,0.2
74,0.53636,200,120,87,0.2
75,0.54415,194,118,91,0.2
76,0.55164,242,117,92,0.2
77,0.55904,251,117,94,0.2
78,0.56615,229,118,94,0.2
79,0.57338,225,119,94,0.2
80,0.58082,226,120,92,0.2
81,0.58851,200,120,87,0.2
82,0.5961,207,121,85,0.2
83,0.60351,221,121,85,0.2
84,0.61076,198,122,84,0.2
85,0.61755,211,122,83,0.2
86,0.62471,226,121,88,0.2
87,0.63159,217,121,89,0.2
88,0.63886,229,121,91,0.2
89,0.64595,253,121,92,0.2
90,0.65331,235,121,93,0.2
91,0.66046,202,122,94,0.2
92,0.66749,192,122,94,0.2
93,0.67515,206,123,94,0.2
94,0.68239,209,123,92,0.2
95,0.68969,211,123,91,0.2
96,0.69736,256,122,91,0.2
97,0.70456,308,121,91,0.2
98,0.71195,313,121,93,0.2
99,0.71932,290,121,94,0.2
100,0.72516,270,122,95,0.2
101,0.73194,255,122,95,0.2
102,0.7394,257,123,95,0.2
103,0.74767,270,123,95,0.2
104,0.75641,256,124,94,0.2
105,0.76513,255,125,95,0.2
106,0.77309,230,125,93,0.2
107,0.78112,236,126,92,0.2
108,0.78906,268,127,93,0.2
109,0.79698,287,128,93,0.2
110,0.80504,273,129,94,0.2
111,0.81302,271,129,94,0.2
112,0.82122,261,129,94,0.2
113,0.82925,256,130,93,0.2
114,0.83742,248,131,93,0.2
115,0.84513,236,131,93,0.2
116,0.85277,228,132,93,0.2
117,0.86046,213,132,93,0.2
118,0.8682,252,133,92,0.2
119,0.87598,251,133,93,0.2
120,0.88372,235,134,93,0.2
