secs,km,power,hr,cad,alt
0,0,0,85,0,5
1,7e-5,0,86,0,5
30,7e-5,0,88,0,4.8
31,0.00458,0,87,0,4.6
32,0.00717,0,86,0,4.6
33,0.00988,0,87,0,4.6
34,0.0131,0,88,0,4.6
35,0.01629,29,91,19,4.6
36,0.01973,233,93,64,4.6
37,0.0227,223,95,67,4.6
38,0.02671,206,97,70,4.6
39,0.03147,206,100,75,4.4
40,0.03604,194,102,77,4.4
41,0.04032,193,104,79,4.4
42,0.04384,0,105,79,4.4
43,0.04777,0,107,82,4.4
44,0.05271,0,107,82,4.4
45,0.05738,0,106,82,4.4
46,0.06186,0,105,0,4.4
47,0.06595,0,104,0,4.4
48,0.06938,0,103,0,4.4
49,0.07285,0,102,0,4.4
50,0.07595,0,101,0,4.4
51,0.07852,0,100,0,4.4
52,0.08158,0,99,0,4.4
53,0.08386,0,98,0,4.4
54,0.08546,0,97,0,4.4
55,0.08693,0,96,0,4.4
56,0.08793,0,95,0,4.4
70,0.08793,0,87,2,5
71,0.09084,0,87,2,5
72,0.09343,0,86,2,5
73,0.09585,0,86,0,5
74,0.09864,0,87,0,5
75,0.10219,0,88,0,5
76,0.10581,0,89,0,4.8
77,0.10905,0,90,0,4.8
78,0.112,0,90,2,5
79,0.115,0,90,2,5
80,0.11796,0,89,2,4.8
81,0.12005,0,88,2,4.8
82,0.12247,0,88,0,4.8
83,0.12437,0,88,0,4.8
84,0.12598,0,88,0,4.8
85,0.1276,0,88,2,4.8
86,0.1291,0,88,2,4.8
87,0.13049,0,86,2,4.8
88,0.1324,0,86,0,4.8
89,0.1337,0,87,0,4.8
90,0.13486,0,90,0,4.8
91,0.13598,0,92,0,4.8
92,0.13753,0,93,0,4.8
93,0.14036,0,94,2,4.6
94,0.1443,0,94,2,4.6
95,0.14771,0,94,0,4.6
96,0.15024,0,94,0,4.6
97,0.15195,0,94,0,4.6
98,0.15389,0,94,0,4.6
99,0.15506,0,94,0,4.6
100,0.15582,0,93,0,4.6
101,0.15839,0,92,0,4.6
102,0.16124,0,93,0,4.6
103,0.16519,63,94,58,4.6
104,0.17085,170,96,63,4.6
105,0.17705,174,97,67,4.6
106,0.18385,153,99,69,4.6
107,0.19036,0,100,71,4.4
108,0.19564,0,100,71,4.4
109,0.20025,0,100,71,4.4
110,0.20542,0,100,0,4.4
111,0.20996,1,98,25,4.4
112,0.21384,0,97,25,4.4
113,0.21661,0,96,66,4.2
114,0.21886,0,95,66,4.2
115,0.22104,0,93,66,4
116,0.22364,0,93,0,4
117,0.22685,0,93,0,4
118,0.23062,0,94,0,4
119,0.2346,30,96,27,4
120,0.2395,209,98,75,4
121,0.24506,208,99,80,4
122,0.25177,197,101,84,4
123,0.25763,174,103,84,4
124,0.26307,174,105,89,4
125,0.26805,65,106,92,4
126,0.27474,0,107,92,4
127,0.27985,0,108,92,4
128,0.28527,0,108,0,4
129,0.29125,0,107,93,3.8
130,0.29933,0,106,93,3.8
131,0.30748,14,105,12,3.8
132,0.31481,69,105,70,3.8
133,0.31914,0,104,70,3.8
134,0.32311,0,103,71,3.8
135,0.32697,0,103,71,3.8
136,0.32962,0,101,71,3.8
137,0.33283,0,100,0,3.8
138,0.33526,0,97,0,3.8
139,0.33647,0,96,0,3.8
140,0.33706,0,95,0,3.8
176,0.33706,0,75,0,4
177,0.34084,0,75,0,4
178,0.34565,0,75,0,4
179,0.35077,108,75,67,4
180,0.35606,344,75,73,4
181,0.36146,251,75,77,4
182,0.36674,224,75,77,4
183,0.37233,224,0,79,4
184,0.37799,79,0,62,4
185,0.38368,196,75,79,3.8
186,0.39025,167,75,79,3.8
187,0.39648,179,75,79,3.8
188,0.40276,179,81,82,3.8
189,0.40907,172,83,83,3.8
190,0.41522,186,89,82,3.8
191,0.42128,173,90,82,3.8
192,0.4269,91,93,85,3.8
193,0.4324,91,94,85,3.8
194,0.43818,92,96,45,3.8
195,0.44449,250,98,80,4
196,0.45076,247,100,82,4
197,0.45721,237,102,83,4
198,0.4636,207,103,82,4.2
199,0.47,235,106,83,4.2
200,0.47656,160,107,84,4.2
201,0.48308,182,110,85,4.4
202,0.4897,180,111,86,4.6
203,0.49674,177,113,86,4.8
204,0.50365,171,115,87,4.8
205,0.51067,163,117,88,5
206,0.51792,154,119,88,5
207,0.52499,148,120,89,5
208,0.53144,178,121,89,5.2
209,0.53788,178,121,89,5.2
210,0.54463,161,122,89,5.2
211,0.55158,158,121,90,5.2
212,0.5583,171,121,88,5.2
213,0.5647,194,121,82,5.4
214,0.571,129,121,93,5.6
215,0.57715,128,121,95,5.6
