secs,km,power,hr,cad,alt
0,0,297,121,73,0
1,0.00582,301,121,78,0
2,0.01288,321,122,82,0
3,0.02074,284,123,85,0
4,0.02796,284,124,86,0
5,0.03491,275,124,88,0
6,0.04152,249,126,89,0
7,0.04905,250,127,90,0
8,0.05609,276,128,91,0
9,0.06845,296,129,92,0
10,0.08005,266,130,93,0
11,0.08972,240,130,94,0
12,0.09967,228,130,94,0
13,0.10893,236,131,95,1.8
14,0.11817,225,131,95,3
15,0.12711,227,131,95,4.2
16,0.13652,212,131,96,5.4
17,0.14505,218,131,96,5.4
18,0.1533,0,130,72,5.4
19,0.1616,190,129,23,5.4
20,0.17099,236,128,92,5.4
21,0.17912,240,128,94,5.4
22,0.18716,225,128,95,5.4
23,0.19486,226,128,95,5.4
24,0.20298,262,128,96,5.4
25,0.21088,248,128,97,5.4
26,0.21877,245,129,96,5.4
27,0.2266,275,129,95,5.4
28,0.2345,258,130,96,5.4
29,0.24296,244,130,97,5.4
30,0.25084,256,130,98,5.4
31,0.2584,251,131,97,5.4
32,0.2669,246,131,97,5.4
33,0.27424,241,132,97,5.4
34,0.28247,230,132,97,5.4
35,0.28958,245,132,97,5.4
36,0.29737,278,133,97,5.4
37,0.30507,247,133,97,5.4
38,0.31265,240,133,97,5.4
39,0.32025,244,134,96,5.4
40,0.32753,232,133,96,5.4
41,0.33496,255,133,95,5.4
42,0.34268,237,133,96,5.4
43,0.35028,247,133,96,5.4
44,0.3577,243,134,96,5.4
45,0.36547,235,133,96,5.4
46,0.37273,223,133,96,5.4
47,0.37984,220,133,94,5.4
48,0.3875,219,133,93,5.4
49,0.39501,223,132,93,5.4
50,0.40211,171,131,93,5.4
51,0.40917,0,130,67,5.4
52,0.416,0,129,0,5.4
53,0.42254,0,127,0,5.4
54,0.42952,0,124,0,5.4
55,0.43664,0,121,0,5.4
56,0.44394,0,118,0,5.4
57,0.44884,0,115,0,5.4
58,0.45198,0,113,0,5.4
59,0.45406,0,113,0,5.4
60,0.45765,0,112,0,5.4
61,0.46147,223,113,21,5.4
62,0.46626,261,113,43,5.4
63,0.47103,316,114,45,5.4
64,0.47682,316,116,50,5.4
65,0.48265,0,116,12,5.4
66,0.48801,0,116,0,5.4
67,0.49246,0,117,0,5.4
68,0.49635,0,117,0,5.4
69,0.49886,0,116,0,5.4
70,0.50067,0,114,0,5.4
71,0.50191,0,113,0,5.4
72,0.50191,0,111,0,5.4
73,0.50191,0,110,0,5.4
109,0.50191,0,89,0,5.4
110,0.50429,0,87,0,5.4
111,0.50737,0,87,0,5.4
112,0.51153,482,88,46,5.4
113,0.5177,454,90,47,5.4
114,0.52352,428,94,52,5.4
115,0.52892,413,97,57,5.4
