secs,km,power,hr,cad,alt
0,0,0,79,0,1303
1,0.00399,0,80,0,1303
2,0.00823,191,80,45,1302.8
3,0.01314,170,82,48,1302.8
4,0.01918,151,86,51,1302.8
5,0.025,0,89,0,1302.8
6,0.02956,0,91,0,1302.6
7,0.03579,0,93,0,1302.4
8,0.04146,0,96,0,1302.2
9,0.0478,0,96,0,1301.8
10,0.05407,0,98,0,1301.8
11,0.06213,0,99,0,1301.6
12,0.06746,40,100,82,1301.4
13,0.07397,0,100,82,1301.4
14,0.08055,0,101,0,1301.2
15,0.08893,0,100,0,1301
16,0.10012,0,100,0,1301
17,0.10944,0,100,0,1300.8
18,0.11852,0,100,0,1300.6
19,0.12694,0,100,0,1300.6
20,0.13612,0,100,0,1300.4
21,0.14425,0,100,0,1300.4
22,0.15118,0,100,0,1300
23,0.15883,0,98,0,1299.8
24,0.16599,0,98,0,1299.4
25,0.17317,0,98,0,1299.2
26,0.18015,0,98,0,1298.4
27,0.18694,0,97,0,1297.8
28,0.19305,0,96,0,1297.4
29,0.20161,0,97,0,1296.8
30,0.20855,0,97,0,1296.2
31,0.21398,0,99,0,1295.8
32,0.2182,0,100,0,1295.2
33,0.22121,0,100,0,1295
34,0.22379,0,99,0,1294.8
35,0.22776,0,98,0,1294.4
36,0.23199,0,98,0,1294.2
37,0.23639,248,98,45,1294
38,0.2412,269,100,50,1294
39,0.24626,259,100,54,1294
40,0.25169,270,102,59,1294
41,0.25764,221,104,59,1293.8
42,0.26375,221,105,59,1293.8
43,0.26949,221,107,68,1293.8
44,0.27473,207,110,69,1293.8
45,0.27979,225,112,70,1293.8
46,0.28522,226,114,70,1293.8
47,0.29124,231,117,70,1293.8
48,0.29724,224,119,69,1293.8
49,0.30301,234,121,67,1293.8
50,0.30771,249,123,66,1293.8
51,0.31251,250,126,66,1293.8
52,0.31698,248,127,66,1294
53,0.32183,252,128,66,1294
54,0.32684,239,130,65,1294
55,0.33169,231,131,64,1294
56,0.33632,237,132,64,1294.2
57,0.34157,243,133,63,1294.4
58,0.34762,251,134,64,1294.8
59,0.35347,261,135,70,1295
60,0.35879,256,136,73,1295.2
61,0.364,267,137,74,1295.6
62,0.36901,318,138,77,1295.8
63,0.37406,337,138,79,1296
64,0.37908,325,139,81,1296.2
65,0.38406,285,139,82,1296.8
66,0.38904,278,140,82,1297
67,0.39375,276,140,80,1297.2
68,0.39839,295,141,80,1297.4
69,0.40321,296,141,82,1297.8
70,0.40818,284,142,80,1298
71,0.41292,284,143,80,1298.2
72,0.41759,281,144,79,1298.4
73,0.42226,286,146,78,1298.6
74,0.4268,305,146,80,1298.8
75,0.43134,287,148,80,1299.2
76,0.43575,295,148,82,1299.4
77,0.44008,286,149,80,1299.8
78,0.44424,303,150,81,1300
79,0.44856,315,151,80,1300.2
80,0.45296,309,152,81,1300.4
81,0.45713,292,152,80,1300.6
82,0.4613,287,153,78,1301.2
83,0.46549,285,153,77,1301.4
84,0.46959,296,154,75,1301.8
85,0.47366,299,155,75,1302.2
86,0.47745,299,155,74,1302.6
87,0.48108,302,155,73,1303.2
88,0.48452,327,155,73,1303.4
89,0.48778,325,156,67,1303.6
90,0.49129,339,156,64,1304
91,0.49484,373,156,64,1304.2
92,0.49848,392,157,64,1304.6
93,0.50198,387,157,64,1305.2
94,0.50554,371,157,65,1305.6
95,0.50935,340,158,64,1305.8
96,0.51355,346,158,64,1306.2
97,0.51776,341,158,65,1306.6
98,0.52197,341,159,65,1306.8
99,0.52618,341,159,65,1307.2
100,0.53051,335,160,63,1307.6
101,0.53483,321,160,64,1308
102,0.53948,315,160,64,1308
103,0.54431,311,161,64,1308.2
104,0.54905,304,161,64,1308.2
105,0.55392,286,161,65,1308.6
106,0.55845,284,162,65,1308.8
107,0.56316,277,162,67,1309.2
108,0.56816,259,162,67,1309.4
109,0.57336,259,162,69,1309.8
110,0.57866,272,162,74,1310
111,0.58388,256,163,82,1310.2
112,0.58917,277,162,84,1310.4
113,0.59467,265,162,84,1310.6
114,0.6003,235,163,84,1311
115,0.60592,217,163,85,1311.2
116,0.61157,212,162,85,1311.4
117,0.61722,214,162,86,1311.8
118,0.62288,207,163,85,1312
119,0.62844,207,162,86,1312.2
120,0.63405,201,162,86,1312.4
121,0.6398,212,162,86,1312.4
122,0.64553,220,162,88,1312.6
123,0.65128,205,162,88,1312.6
124,0.65705,198,162,88,1312.6
125,0.6628,201,163,88,1312.6
126,0.6686,197,163,88,1312.6
127,0.67443,206,163,89,1312.8
128,0.6801,200,162,88,1312.8
129,0.68577,216,163,87,1313.2
130,0.69134,219,162,87,1313.2
131,0.6969,226,163,86,1313.4
132,0.70239,242,162,85,1313.6
133,0.70779,255,163,84,1313.8
134,0.71312,255,163,83,1314
135,0.71839,262,162,82,1314
136,0.72361,266,163,81,1314.2
137,0.72875,277,163,80,1314.4
138,0.73379,295,163,81,1314.4
139,0.7387,284,163,81,1314.8
140,0.74359,294,163,82,1315
141,0.74842,306,163,82,1315
142,0.75325,299,164,82,1315
143,0.75799,292,163,81,1315.2
144,0.76267,294,164,81,1315.2
145,0.76726,287,164,80,1315.4
146,0.77178,289,164,79,1315.6
147,0.77619,291,163,78,1315.6
148,0.78056,284,164,77,1315.8
