secs,km,power,hr,cad,alt
0,0,0,86,0,1295.8
1,0.00054,0,85,0,1295.8
2,0.00196,0,85,0,1295.8
3,0.00394,0,84,0,1295.8
4,0.00648,0,84,0,1295.8
5,0.00881,0,83,0,1295.6
6,0.01089,0,83,0,1295.6
7,0.01281,0,84,0,1295.6
8,0.01477,0,84,0,1295.4
9,0.01794,0,85,0,1295.4
10,0.02158,0,85,0,1295.4
11,0.02546,0,86,0,1295.2
12,0.0281,52,87,46,1295.2
13,0.03158,89,87,46,1295
14,0.03605,89,88,46,1295
15,0.04076,89,90,38,1295
16,0.04697,114,92,54,1294.8
17,0.05186,131,93,60,1294.8
18,0.05682,82,95,61,1294.6
19,0.06175,106,98,61,1294.8
20,0.06678,51,99,61,1294.6
21,0.07206,51,101,61,1294.6
22,0.07715,51,102,58,1294.6
23,0.08186,108,103,63,1294.8
24,0.08651,104,103,63,1294.8
25,0.09104,104,102,69,1295
26,0.0956,142,102,69,1295
27,0.10049,181,102,69,1295
28,0.10508,177,101,67,1295
29,0.10958,223,101,67,1295
30,0.11421,223,101,69,1295
31,0.119,238,103,70,1295
32,0.12378,216,103,68,1295
33,0.1285,232,105,70,1295
34,0.13328,209,106,70,1295
35,0.13796,209,107,72,1295
36,0.14258,176,109,75,1295
37,0.1471,221,110,75,1295.2
38,0.15169,221,110,75,1295.4
39,0.15637,198,112,76,1295.4
40,0.1609,226,113,75,1295.4
41,0.16539,226,114,73,1295.6
42,0.1698,211,116,74,1295.6
43,0.17417,223,117,74,1295.8
44,0.17867,223,118,72,1296
45,0.18305,197,120,72,1296.2
46,0.18756,197,121,72,1296.4
47,0.19107,199,123,72,1296.6
48,0.19488,178,124,72,1296.8
49,0.19916,201,125,73,1296.8
50,0.20381,187,128,73,1297.2
51,0.2088,215,128,71,1297.4
52,0.21314,206,130,70,1297.6
53,0.21748,219,132,70,1297.8
54,0.22168,219,132,71,1298
55,0.22568,265,133,73,1298.2
56,0.22978,206,134,72,1298.4
57,0.23398,233,135,72,1298.8
58,0.23824,216,135,76,1299.2
59,0.24244,212,136,74,1299.4
60,0.24645,241,137,73,1299.6
61,0.25039,222,137,73,1299.8
62,0.2543,222,137,73,1300
63,0.25818,240,138,71,1300.2
64,0.26202,247,138,70,1300.6
65,0.26577,245,139,70,1301
66,0.26955,244,139,70,1301.2
67,0.27332,246,139,69,1301.2
68,0.27704,258,139,69,1301.4
69,0.28078,233,139,69,1301.4
70,0.28452,242,140,69,1301.6
71,0.28823,233,140,69,1302
72,0.29188,230,140,67,1302.2
73,0.29551,263,140,67,1302.4
74,0.29902,258,141,66,1302.6
75,0.30268,289,141,62,1302.8
76,0.30642,304,141,62,1303
77,0.31014,304,142,65,1303.4
78,0.31374,328,142,67,1303.4
79,0.31718,318,143,66,1303.6
80,0.32069,275,143,66,1304.2
81,0.32413,275,144,67,1304.8
82,0.32774,266,144,65,1305.2
83,0.33139,217,145,64,1305.8
84,0.33501,254,145,68,1306.2
85,0.33862,226,146,65,1306.4
86,0.34213,200,146,65,1306.6
87,0.34566,200,146,63,1306.8
88,0.34913,153,147,64,1307.2
89,0.35242,133,147,64,1307.6
90,0.3557,133,148,59,1307.8
91,0.35902,161,148,58,1307.8
92,0.36223,193,148,61,1308
93,0.36549,254,149,60,1308.2
94,0.36905,165,148,67,1308.4
95,0.37265,252,149,68,1308.8
96,0.37621,262,149,65,1309.2
97,0.37972,234,149,64,1309.6
98,0.38327,257,149,65,1309.8
99,0.38683,253,149,67,1310
100,0.39038,276,150,65,1310.2
101,0.39397,255,150,65,1310.4
102,0.39757,240,150,64,1310.6
103,0.40114,285,151,65,1311
104,0.40459,249,151,65,1311.2
105,0.40792,293,151,67,1311.2
106,0.41121,304,151,67,1311.4
107,0.41452,304,151,65,1311.4
