secs,km,power,hr,cad,alt
0,0,198,85,91,8.6
1,0.00757,210,87,92,8.6
2,0.01501,203,87,93,8.6
3,0.02244,162,88,93,8.6
4,0.02984,149,90,93,8.4
5,0.03729,145,91,93,8.4
6,0.04465,156,92,92,8.4
7,0.05202,160,94,92,8.4
8,0.05953,155,99,93,8.4
9,0.06711,157,102,93,8.4
10,0.07478,149,106,94,8.4
11,0.08248,143,108,95,8.4
12,0.09029,139,112,95,8.4
13,0.09817,144,112,92,8.4
14,0.10614,153,114,90,8.4
15,0.11415,159,116,89,8.4
16,0.12221,153,117,88,8.4
17,0.13019,147,118,88,8.4
18,0.1383,146,118,89,8.4
19,0.1465,154,119,89,8.4
20,0.15475,155,120,89,8.4
21,0.163,152,120,89,8.4
22,0.17126,153,121,89,8.4
23,0.17956,159,122,90,8.4
24,0.18787,156,123,90,8.4
25,0.19614,165,123,90,8.4
26,0.20452,154,124,90,8.4
27,0.2128,156,125,90,8.2
28,0.22109,149,125,90,8.2
29,0.22933,156,126,90,8.2
30,0.2376,153,126,91,8
31,0.24595,156,127,90,8
32,0.25436,156,127,91,8
33,0.26265,173,127,91,8
34,0.27088,162,128,91,8
35,0.27925,159,128,91,8
36,0.28759,146,128,91,7.8
37,0.29597,142,128,92,7.8
38,0.30434,161,128,92,7.8
39,0.31274,151,128,92,7.8
40,0.32105,148,128,92,7.8
41,0.32942,145,127,92,7.8
42,0.33784,158,127,92,7.8
43,0.3462,161,126,92,7.8
44,0.3546,159,126,92,7.8
45,0.36292,155,125,92,7.8
46,0.37132,151,125,92,7.8
47,0.37967,150,124,92,7.8
48,0.38812,155,124,92,7.8
49,0.3966,166,123,92,7.8
50,0.4051,160,123,92,7.8
51,0.41356,158,123,93,7.8
52,0.42212,157,124,94,7.8
53,0.43071,157,124,94,7.8
54,0.43923,140,124,94,7.8
55,0.44772,136,124,94,8
56,0.45618,134,125,94,8
57,0.4646,128,125,93,8
58,0.47305,133,126,93,8
59,0.48149,137,126,93,8
60,0.48989,127,126,92,8
61,0.49822,106,126,89,8
62,0.50639,0,126,0,8
63,0.5144,0,126,0,8
64,0.52234,0,125,0,8
65,0.53013,0,124,0,8.2
66,0.53778,0,123,0,8.2
67,0.54518,0,122,0,8.2
68,0.55236,0,121,0,8.2
69,0.55937,0,117,0,8.2
70,0.5656,0,116,0,8.2
71,0.57057,0,115,0,8.4
72,0.57474,0,115,0,8.4
73,0.57838,0,115,0,8.4
74,0.58155,0,115,0,8.4
75,0.58503,244,115,52,8.4
76,0.58971,327,114,57,8.4
77,0.595,331,113,62,8.6
78,0.60075,352,113,67,8.6
79,0.60688,321,113,71,8.6
80,0.61387,353,114,73,8.6
81,0.62142,355,115,76,8.6
82,0.62901,339,117,78,8.6
83,0.63679,321,118,80,8.6
84,0.64474,319,120,83,8.6
85,0.6528,318,121,84,8.6
86,0.66098,236,122,82,8.6
87,0.66921,209,123,85,8.6
88,0.67772,168,123,88,8.6
89,0.68613,145,123,88,8.6
90,0.69445,136,122,88,8.6
91,0.70279,148,122,90,8.6
92,0.71116,170,121,90,8.6
93,0.71958,168,121,89,8.6
94,0.72799,184,121,91,8.6
95,0.73646,186,121,91,8.6
96,0.74479,176,122,92,8.6
97,0.75288,174,122,91,8.6
98,0.76108,163,123,92,8.6
99,0.76936,163,124,91,8.6
100,0.7778,168,125,91,8.4
101,0.78634,164,126,92,8.4
102,0.79481,162,126,91,8.6
103,0.80317,167,127,92,8.6
104,0.81177,169,129,91,8.6
105,0.82023,173,129,92,8.6
106,0.82859,163,130,92,8.6
107,0.83692,167,131,92,8.6
108,0.84528,164,131,92,8.6
109,0.85372,164,132,92,8.6
110,0.86214,161,132,92,8.6
111,0.87065,166,132,92,8.6
112,0.87911,172,132,92,8.6
113,0.8876,170,132,92,8.6
114,0.89607,172,131,92,8.6
115,0.90459,184,131,92,8.6
116,0.91311,183,131,92,8.6
117,0.92149,187,131,93,8.6
118,0.92994,196,131,93,8.6
119,0.93848,196,132,93,8.6
120,0.94705,187,132,93,8.6
121,0.9556,179,132,93,8.6
122,0.96417,177,133,94,8.6
123,0.97267,180,133,94,8.6
124,0.98123,179,134,93,8.6
125,0.98983,181,134,93,8.6
126,0.99833,174,134,93,8.6
127,1.00672,150,134,93,8.6
128,1.01515,149,134,93,8.6
129,1.02347,155,134,93,8.6
130,1.03192,150,135,93,8.6
131,1.0404,152,134,92,8.6
132,1.0489,155,135,93,8.6
133,1.05739,155,134,92,8.8
134,1.0659,155,135,93,8.8
135,1.07438,155,134,93,8.8
136,1.08288,147,134,93,8.8
137,1.09145,180,134,93,8.8
138,1.09997,182,134,92,8.8
139,1.10841,176,134,92,8.8
140,1.11687,169,134,92,8.8
141,1.12529,183,134,93,9
142,1.13375,181,135,92,9
143,1.14221,174,135,92,9
144,1.1506,171,135,92,9
145,1.15893,164,135,92,9
146,1.16725,166,135,92,9
147,1.17555,169,135,91,9
148,1.18382,164,136,91,9
149,1.19196,168,136,91,9
150,1.20021,177,136,91,9.2
151,1.20843,168,136,91,9.2
152,1.21662,161,135,90,9.2
153,1.22485,151,135,90,9.4
154,1.23306,150,135,90,9.4
155,1.24125,142,135,90,9.4
156,1.24937,126,135,89,9.4
157,1.25735,96,134,85,9.4
158,1.26514,0,132,85,9.4
159,1.27272,0,131,0,9.6
160,1.28005,0,127,0,9.6
161,1.28718,0,125,0,9.6
162,1.294,0,123,0,9.6
163,1.30023,0,123,0,9.8
164,1.30541,0,120,0,9.8
165,1.30922,0,119,0,9.8
166,1.31158,0,117,0,10
167,1.31266,0,117,0,10
168,1.31305,0,115,0,10.2
169,1.31385,0,111,0,10.2
