secs,km,power,hr,cad,alt
0,0,0,84,0,1300
1,0.00172,0,84,0,1300
2,0.00415,0,84,0,1300
3,0.00659,0,84,0,1300
4,0.00864,0,84,0,1300
5,0.0101,169,84,76,1300
6,0.01217,134,85,75,1299.8
7,0.01513,123,85,76,1299.8
8,0.01877,0,87,0,1299.8
9,0.0223,0,87,0,1299.6
10,0.02539,0,89,0,1299.6
11,0.02784,0,91,0,1299.4
12,0.03017,0,92,0,1299
13,0.03159,0,92,0,1298.8
14,0.03381,0,93,0,1298.6
15,0.03767,0,94,0,1298.4
16,0.04194,215,94,49,1298.4
17,0.04637,208,95,52,1298.4
18,0.05072,138,96,52,1298.4
19,0.05507,138,97,49,1298.4
20,0.05947,126,98,0,1298.2
21,0.06396,126,99,67,1298.2
22,0.06864,239,101,68,1298.2
23,0.07334,202,102,68,1298.2
24,0.07849,0,103,68,1298.2
25,0.08325,0,104,0,1298.2
26,0.08809,0,105,0,1298.2
27,0.09238,0,105,0,1298.2
28,0.09735,0,106,0,1298.2
29,0.10268,339,107,61,1298.4
30,0.10785,318,108,61,1298.4
31,0.11349,291,109,63,1298.4
32,0.11871,272,109,63,1298.4
33,0.12389,272,110,65,1298.4
34,0.12915,254,112,66,1298.4
35,0.13449,249,114,66,1298.6
36,0.13957,249,115,67,1298.6
37,0.14452,250,117,67,1298.8
38,0.14953,246,119,68,1299
39,0.15444,247,122,68,1299.2
40,0.1594,258,123,68,1299.4
41,0.16457,265,125,68,1299.6
42,0.16966,263,127,69,1299.8
43,0.17467,256,129,69,1300
44,0.18,260,130,69,1300.2
45,0.18488,254,131,68,1300.6
46,0.18956,245,132,68,1300.8
47,0.19434,241,133,67,1301
48,0.19909,243,134,67,1301.2
49,0.20378,248,134,67,1301.4
50,0.20825,254,135,67,1301.6
51,0.21271,255,136,66,1301.8
52,0.21715,265,137,65,1302.2
53,0.22161,271,138,64,1302.6
54,0.22599,271,138,63,1302.8
55,0.23042,280,139,63,1303.2
56,0.2348,271,139,62,1303.2
57,0.23929,275,140,62,1303.4
58,0.24372,281,140,61,1303.8
59,0.24807,279,141,61,1304
60,0.25249,281,141,61,1304.4
61,0.25712,295,142,61,1304.6
62,0.26152,292,142,61,1304.8
63,0.26593,294,142,61,1305.2
64,0.27029,291,143,60,1305.4
65,0.27464,290,143,60,1305.6
66,0.27898,291,143,60,1306
67,0.28318,290,144,60,1306.2
68,0.28736,291,144,60,1306.6
69,0.29151,280,144,59,1306.8
70,0.29573,288,144,59,1307
71,0.30003,271,145,58,1307.2
72,0.30431,268,145,59,1307.6
73,0.30865,236,145,62,1308.2
74,0.31312,212,146,67,1308.4
75,0.31788,156,146,71,1308.8
76,0.32299,159,146,75,1309
77,0.32827,177,146,81,1309.4
78,0.33378,189,146,82,1309.6
79,0.33954,194,146,84,1309.8
80,0.34529,180,147,85,1310.2
81,0.35103,181,146,85,1310.4
82,0.35676,176,147,85,1310.6
83,0.36223,181,146,85,1310.6
84,0.36781,182,147,85,1310.6
85,0.37321,200,146,84,1310.8
86,0.37859,221,147,86,1310.8
87,0.38406,212,147,85,1311
