secs,km,power,hr,cad,alt
0,0,291,108,100,5.8
1,0.00756,241,110,101,5.8
2,0.01526,195,112,100,5.8
3,0.02345,178,114,106,5.6
4,0.03197,81,115,86,5.2
5,0.04096,207,117,78,5
6,0.04974,56,118,73,5
7,0.05772,91,118,86,4.8
8,0.06584,42,118,78,4.8
9,0.07331,0,118,78,4.8
10,0.08039,0,117,76,4.8
11,0.08591,0,116,76,4.8
12,0.08999,0,114,76,4.6
13,0.09279,0,113,0,4.6
14,0.09467,0,112,0,4.6
15,0.09724,0,111,0,4.6
16,0.0995,0,109,0,4.4
17,0.10096,0,108,0,4.4
18,0.10296,0,108,0,4.6
19,0.10561,0,109,0,4.8
20,0.10839,0,108,0,4.8
21,0.11045,0,109,0,4.8
22,0.11203,0,108,0,5
23,0.11269,0,109,0,5
24,0.11294,0,108,0,5
25,0.1132,0,108,0,5
26,0.11341,0,107,0,5.2
36,0.11341,0,99,0,5.8
37,0.11717,0,100,0,5.8
38,0.12155,0,101,0,5.8
39,0.12588,0,101,0,5.8
40,0.12957,0,102,0,5.8
41,0.13235,0,102,0,5.8
42,0.13594,0,103,0,5.8
43,0.14082,0,104,0,5.8
44,0.14669,0,108,0,5.6
45,0.15222,141,111,71,5.6
46,0.15882,419,113,74,5.6
47,0.16562,502,115,82,5.6
48,0.17304,403,118,92,5.6
49,0.18114,371,120,96,5.4
50,0.1892,292,122,92,5.4
51,0.19758,304,124,84,5.4
52,0.20592,263,126,86,5.6
53,0.21447,304,129,87,5.6
54,0.22295,310,130,89,5.6
55,0.23102,339,132,92,5.6
56,0.23961,363,134,88,5.4
57,0.24796,251,136,88,5.6
58,0.25689,273,137,92,5.6
59,0.26608,85,138,75,5.8
60,0.27527,283,139,93,5.8
61,0.28421,245,141,91,6
62,0.29313,240,142,92,6
63,0.30227,231,142,90,6.2
64,0.31142,270,143,89,6.2
65,0.32055,241,144,92,6.2
66,0.32929,230,144,90,6.2
67,0.33829,170,145,90,6.4
68,0.34731,170,145,89,6.6
69,0.35626,168,146,93,6.8
70,0.36535,194,146,90,6.8
71,0.37398,142,146,87,6.8
72,0.38229,0,146,87,6.8
73,0.39027,0,146,89,7
74,0.39753,0,145,89,7
75,0.40438,0,144,178,7
76,0.41139,0,143,178,7.2
77,0.41894,0,142,178,7.2
78,0.42665,104,141,140,7.4
79,0.43432,57,141,81,7.4
80,0.44182,181,140,94,7.4
81,0.44899,176,140,87,7.4
82,0.45649,158,139,87,7.6
83,0.46383,158,139,88,7.6
84,0.47074,120,139,92,7.6
85,0.47823,0,139,93,7.8
86,0.48565,0,138,93,7.8
87,0.49229,0,138,93,7.6
