secs,km,power,hr,cad,alt
0,0,120,88,84,11.2
1,0.0064,131,92,84,11.2
2,0.01316,167,94,86,11.2
3,0.02028,220,97,89,11.2
4,0.02779,197,100,91,11
5,0.0354,191,102,92,11
6,0.043,189,105,93,11
7,0.05065,178,106,93,11
8,0.05817,158,108,93,11
9,0.06569,180,111,93,11
10,0.07326,180,113,94,11
11,0.08076,179,115,93,10.8
12,0.08832,178,117,94,10.8
13,0.09594,165,118,94,10.8
14,0.10342,162,120,94,10.8
15,0.11091,145,122,94,10.8
16,0.11862,138,124,94,10.6
17,0.12628,135,125,95,10.6
18,0.13403,130,125,96,10.6
19,0.14177,181,126,96,10.6
20,0.14958,161,126,93,10.6
21,0.15742,174,126,89,10.6
22,0.16536,183,126,88,10.6
23,0.17339,169,127,88,10.6
24,0.18147,174,127,89,10.6
25,0.18966,180,128,89,10.6
26,0.19794,187,128,90,10.6
27,0.20626,175,128,91,10.6
28,0.21458,171,129,91,10.6
29,0.22295,202,130,91,10.6
30,0.23136,182,131,92,10.6
31,0.23971,182,131,92,10.6
32,0.24802,172,132,92,10.6
33,0.25633,158,133,91,10.6
34,0.26462,164,134,91,10.6
35,0.27287,169,135,91,10.6
36,0.28118,159,135,91,10.6
37,0.28951,163,136,92,10.4
38,0.29785,164,137,92,10.4
39,0.3062,163,137,92,10.2
40,0.31456,167,137,92,10.2
41,0.32294,170,138,92,10.2
42,0.33132,173,138,93,10.2
43,0.33965,163,139,92,10.2
44,0.34795,170,139,92,10.2
45,0.3563,186,139,93,10.2
46,0.36468,173,139,92,10.2
47,0.3731,166,140,93,10
48,0.38152,161,140,93,10
49,0.38989,167,140,92,10
50,0.39825,191,140,93,10
51,0.4066,177,141,92,10
52,0.41499,161,141,93,10
53,0.42332,154,141,92,10
54,0.43163,153,141,92,10
55,0.43996,157,141,93,10
56,0.44827,165,141,92,10
57,0.45654,154,141,92,10
58,0.46481,153,142,92,10
59,0.47306,142,142,91,10
60,0.48129,157,142,91,10
61,0.4895,149,142,91,10
62,0.49779,165,142,92,10
63,0.50605,170,141,92,10
64,0.51427,171,142,91,10
65,0.52249,176,142,92,10
66,0.53074,171,141,91,10
67,0.53899,175,141,92,10
68,0.54726,175,142,92,10
69,0.55562,159,141,92,10
70,0.56394,139,141,92,10.2
71,0.57219,136,141,92,10.2
72,0.58044,144,141,91,10.2
73,0.58862,156,140,91,10.2
74,0.59671,160,140,90,10.2
75,0.60469,171,140,90,10.2
76,0.61273,148,140,90,10.2
77,0.62068,155,140,89,10.2
78,0.62863,172,140,90,10.2
79,0.63654,174,140,89,10.2
80,0.64442,197,140,90,10.2
81,0.65239,192,139,89,10.2
82,0.66031,171,140,89,10.2
83,0.66821,147,140,90,10.2
84,0.67611,150,140,89,10.4
85,0.68396,160,141,89,10.4
86,0.69187,164,141,89,10.4
87,0.69984,162,141,89,10.4
88,0.70781,163,141,89,10.4
89,0.71585,156,141,89,10.4
90,0.72389,145,140,89,10.4
91,0.73197,145,140,90,10.4
92,0.74008,163,140,90,10.4
93,0.74827,173,140,91,10.4
94,0.75654,175,140,91,10.4
95,0.76476,168,140,92,10.4
96,0.77289,162,140,91,10.4
97,0.78102,157,140,91,10.4
98,0.78904,176,140,91,10.4
99,0.79714,165,140,90,10.4
100,0.80522,170,141,90,10.4
101,0.81331,160,141,90,10.4
102,0.8214,160,141,90,10.6
103,0.82952,155,140,90,10.6
104,0.83757,165,140,89,10.6
105,0.84564,183,141,90,10.6
106,0.85373,171,140,90,10.8
107,0.86185,160,140,90,10.8
108,0.87004,160,140,91,10.8
109,0.8782,166,140,91,10.8
110,0.88633,157,140,90,10.8
111,0.8945,162,140,91,10.8
112,0.9027,165,139,91,10.8
113,0.9108,164,139,90,10.8
114,0.91889,169,139,90,11
115,0.92698,164,139,90,11
116,0.93509,154,139,90,11
117,0.94324,162,138,90,11
118,0.95131,165,139,90,11
119,0.95941,169,139,90,11
120,0.96757,183,138,91,11
121,0.97578,176,138,91,11.2
122,0.98401,172,138,91,11.2
123,0.99218,169,138,92,11.2
124,1.00039,162,137,91,11.2
125,1.00864,157,138,91,11.2
126,1.01692,157,137,92,11.2
127,1.02519,173,138,92,11.2
128,1.03346,156,138,92,11.2
129,1.04174,167,138,92,11.2
130,1.05008,170,138,93,11.2
131,1.05846,184,138,93,11.2
132,1.06684,177,138,92,11.4
133,1.07519,168,137,93,11.4
134,1.08353,159,137,93,11.4
135,1.09186,156,137,93,11.4
136,1.10016,161,137,93,11.4
137,1.10846,171,137,93,11.4
138,1.11681,168,137,93,11.4
139,1.12517,166,137,93,11.4
140,1.13352,160,138,93,11.4
141,1.14191,173,138,93,11.4
142,1.15028,169,138,93,11.4
143,1.1586,162,138,93,11.4
144,1.1669,146,138,93,11.6
145,1.17524,147,138,93,11.6
146,1.18353,162,138,92,11.8
147,1.19177,168,139,92,11.8
148,1.19995,174,139,92,11.8
149,1.20809,168,138,91,11.8
150,1.21627,180,138,91,12
151,1.22445,176,138,90,12
152,1.23258,181,138,90,12
153,1.24066,192,138,90,12
154,1.24877,212,137,91,12
155,1.25688,213,138,91,12
156,1.26509,212,138,92,12
157,1.27336,197,138,91,12
158,1.28164,192,138,91,12
159,1.28989,182,138,92,12
160,1.29813,178,138,92,12
161,1.30638,180,138,91,12
162,1.31465,158,138,92,12.2
163,1.32285,120,138,88,12.2
164,1.33093,0,138,88,12.2
165,1.3387,0,137,0,12.2
166,1.34622,0,136,0,12.4
167,1.3535,0,135,0,12.4
168,1.36062,0,134,0,12.4
