secs,km,power,hr,cad,alt
0,0,199,101,76,1313.6
1,0.00643,0,102,76,1313.4
2,0.01401,0,102,76,1313.2
3,0.02293,0,102,73,1313.2
4,0.03136,0,101,73,1313
5,0.03923,0,100,73,1312.8
6,0.04682,31,99,36,1312.6
7,0.05335,240,100,77,1312
8,0.05989,323,100,79,1311.2
9,0.06651,288,102,72,1310.4
10,0.07313,240,104,72,1310
11,0.07973,230,106,73,1309.2
12,0.08617,260,108,72,1308.8
13,0.09221,239,110,69,1308.6
14,0.09838,243,112,68,1308.4
15,0.10452,243,113,64,1308.4
16,0.1108,236,114,66,1308.4
17,0.11679,254,115,66,1308.4
18,0.12268,254,117,65,1308.4
19,0.12867,267,118,67,1308.4
20,0.13491,284,119,76,1308.4
21,0.14129,222,120,74,1308.6
22,0.148,261,121,73,1308.8
23,0.15535,254,122,71,1309
24,0.16174,271,123,68,1309.2
25,0.16803,334,124,70,1309.2
26,0.1742,156,125,65,1309.6
27,0.18026,264,125,83,1310
28,0.18621,230,127,84,1310.2
29,0.19202,224,127,79,1310.4
30,0.19771,260,128,76,1310.6
31,0.20336,246,129,74,1311
32,0.20895,272,130,74,1311.4
33,0.21439,272,130,75,1311.6
34,0.21975,264,131,79,1312
35,0.22505,273,132,79,1312.4
36,0.23033,289,133,79,1312.6
37,0.2356,289,134,81,1312.8
38,0.24086,317,135,80,1313
39,0.24614,321,136,81,1313.2
40,0.25144,318,137,79,1313.6
41,0.25682,299,138,85,1314
42,0.26215,277,139,79,1314.4
43,0.26743,298,140,85,1314.8
44,0.27273,318,142,82,1315
45,0.27809,297,142,83,1315.2
46,0.28338,321,144,84,1315.4
47,0.2886,290,145,84,1315.6
48,0.29389,290,146,81,1315.8
49,0.29939,310,147,82,1316.2
50,0.30484,318,147,82,1316.8
51,0.31022,279,148,82,1317
52,0.31562,258,149,82,1317.2
53,0.32104,258,149,82,1317.6
54,0.32644,251,150,82,1318
55,0.33196,253,151,85,1318.4
56,0.33753,221,151,85,1318.8
57,0.34322,198,151,85,1319
58,0.34899,198,152,86,1319.2
59,0.35471,203,152,87,1319.4
60,0.36048,221,153,87,1319.8
61,0.36622,202,153,87,1319.8
62,0.37198,207,153,88,1320
63,0.37771,207,154,85,1320
64,0.38344,204,154,86,1320.2
65,0.38914,207,154,85,1320.4
66,0.39481,228,155,90,1320.6
67,0.40044,230,155,84,1320.8
68,0.40598,253,155,84,1320.8
69,0.41146,235,156,83,1321
70,0.41684,253,156,83,1321.2
71,0.42221,248,156,83,1321.2
72,0.42757,248,156,81,1321.4
73,0.43276,291,157,84,1321.6
74,0.43811,259,157,82,1321.8
75,0.44356,265,157,80,1322
76,0.44897,274,158,83,1322.2
77,0.45444,244,158,85,1322.4
78,0.45998,238,158,83,1322.8
79,0.46549,233,158,83,1322.8
80,0.47091,318,158,88,1323
81,0.47639,330,159,85,1323
82,0.4816,345,158,85,1323.2
83,0.48675,345,159,71,1323.4
84,0.49193,280,159,70,1323.8
85,0.4972,304,160,73,1324
86,0.50245,303,159,72,1324.2
87,0.5076,302,160,72,1324.6
88,0.51274,302,160,71,1324.8
89,0.51792,336,160,73,1325
90,0.5231,327,160,72,1325.2
91,0.52828,313,160,71,1325.6
92,0.53345,308,161,71,1326
93,0.5386,308,161,72,1326.4
94,0.54371,326,162,72,1326.8
95,0.54882,312,162,70,1327.2
96,0.55391,288,162,72,1327.4
97,0.55904,302,163,72,1327.4
98,0.56418,302,164,72,1327.6
99,0.56933,321,164,72,1328
100,0.57441,311,164,70,1328.4
101,0.57946,316,165,71,1328.8
102,0.58453,306,165,71,1329.2
103,0.58959,306,165,70,1329.6
104,0.59466,318,165,71,1329.8
105,0.59975,325,166,69,1330.2
106,0.6048,296,166,71,1330.4
107,0.60983,293,166,70,1331
108,0.61486,296,166,69,1331.4
109,0.61987,280,166,70,1331.6
110,0.6249,283,166,71,1332
111,0.62996,274,167,71,1332.4
112,0.63502,255,167,69,1332.8
113,0.64012,264,166,72,1333
114,0.6452,257,167,71,1333.6
115,0.65021,270,167,69,1333.6
116,0.65523,271,167,71,1333.8
117,0.66028,272,166,70,1334.2
118,0.66535,274,166,71,1334.4
119,0.67044,309,166,72,1335
120,0.67566,340,166,76,1335
121,0.68086,313,167,78,1335.4
122,0.686,335,166,79,1335.6
123,0.69114,314,166,79,1336
124,0.69629,337,166,80,1336.2
125,0.70145,346,166,80,1336.2
126,0.70664,330,166,78,1336.4
127,0.71187,324,166,78,1336.8
128,0.71707,324,166,82,1336.8
129,0.72227,304,166,79,1337.4
130,0.72746,326,166,80,1337.4
131,0.73268,340,166,81,1338
132,0.73792,312,166,81,1338.2
133,0.74318,312,167,79,1338.2
134,0.74844,338,167,81,1338.6
135,0.75374,316,167,82,1338.8
136,0.75908,308,168,82,1339.4
137,0.76442,293,168,82,1339.4
138,0.76977,307,168,84,1339.6
139,0.77508,277,168,81,1340
140,0.78044,284,168,82,1340.2
141,0.78574,268,169,80,1340.8
142,0.7911,285,169,82,1341.2
143,0.79648,294,169,82,1341.4
144,0.80188,294,170,82,1342
145,0.80739,281,169,84,1342
146,0.81295,294,169,85,1342.6
147,0.81854,299,170,86,1342.8
148,0.82417,295,170,86,1343.2
149,0.82993,295,170,87,1343.4
150,0.83582,248,170,89,1343.8
151,0.84184,235,171,76,1344
152,0.84801,231,171,78,1344.2
153,0.85437,208,171,78,1344.6
154,0.86087,208,171,80,1344.6
155,0.8675,221,171,84,1344.8
156,0.87435,228,171,88,1345.2
157,0.88137,190,171,87,1345.2
158,0.88854,184,172,90,1345.2
159,0.89583,191,171,94,1345.4
160,0.90319,171,171,92,1345.8
161,0.91059,178,171,93,1345.8
162,0.91808,221,171,95,1345.8
163,0.92559,142,171,89,1346
164,0.93317,200,171,83,1346
165,0.94082,208,171,85,1346
166,0.94858,225,171,88,1346
167,0.95646,213,171,87,1346
168,0.96441,215,171,87,1346
169,0.97234,215,171,85,1346
170,0.98034,231,171,88,1346.4
171,0.98837,260,171,88,1346.4
172,0.99644,231,171,88,1346.6
173,1.00449,231,171,89,1346.6
174,1.01254,221,172,89,1346.6
175,1.02055,257,172,86,1346.6
176,1.02858,213,172,88,1346.6
177,1.03664,226,172,90,1346.6
178,1.04468,234,172,91,1346.6
179,1.05266,234,172,86,1346.6
180,1.0606,212,172,86,1347
181,1.06848,224,172,87,1347
182,1.07637,226,172,85,1347.2
183,1.08432,232,172,86,1347.2
184,1.09234,222,171,90,1347.2
185,1.10036,203,171,86,1347.2
186,1.10839,198,171,88,1347.2
187,1.11647,206,171,92,1347.4
188,1.12456,216,171,89,1347.4
189,1.13267,176,171,87,1347.8
190,1.14086,174,170,92,1347.8
191,1.14915,180,170,93,1347.8
192,1.15748,179,170,89,1348
193,1.1658,193,170,93,1348
194,1.17414,210,170,91,1348.4
195,1.18244,212,169,91,1348.6
196,1.1907,223,169,89,1348.4
197,1.19897,255,169,93,1348.6
198,1.20715,304,169,88,1348.6
199,1.21523,300,169,89,1348.6
200,1.22317,277,168,87,1348.6
201,1.231,283,168,87,1348.6
202,1.23868,342,168,98,1348.6
203,1.24621,318,168,97,1348.6
204,1.25366,299,168,91,1348.8
205,1.26094,329,167,90,1348.8
206,1.26808,331,167,86,1349
207,1.27507,359,168,89,1349.2
208,1.28199,318,168,89,1349.4
209,1.28886,318,168,86,1349.4
210,1.29567,320,168,79,1349.6
211,1.30235,357,168,69,1349.8
212,1.30903,371,168,70,1350.2
213,1.31581,356,168,70,1350.6
214,1.32261,383,167,71,1351
215,1.32939,371,167,71,1351.4
216,1.33624,372,168,70,1352
217,1.34301,377,168,70,1352.2
218,1.34963,334,168,72,1352.6
219,1.35621,381,168,72,1353
220,1.36274,350,168,72,1353.2
221,1.36923,347,169,71,1353.4
222,1.37567,355,169,72,1353.6
223,1.38205,312,170,68,1354.2
224,1.38832,301,171,70,1354.6
225,1.3946,284,171,68,1354.8
226,1.40086,295,171,69,1355.2
227,1.40715,286,172,70,1355.6
228,1.41348,280,172,70,1355.8
229,1.41985,280,173,70,1356.2
230,1.4262,230,173,68,1356.8
231,1.43265,241,173,71,1357.2
232,1.43908,269,174,72,1357.6
233,1.44555,250,174,72,1357.8
234,1.4521,250,174,71,1358.2
235,1.45864,286,175,74,1358.4
236,1.46507,297,175,71,1358.8
237,1.47149,287,175,70,1359.2
238,1.47784,268,175,70,1359.6
239,1.48423,283,176,71,1359.8
240,1.4906,338,175,70,1360
241,1.49701,355,175,77,1360.2
242,1.5034,255,176,84,1360.2
243,1.50964,289,176,84,1360.6
244,1.51585,289,176,88,1361
245,1.52199,309,176,84,1361.2
246,1.52814,254,176,86,1361.4
247,1.53432,302,176,87,1361.6
248,1.54052,329,176,87,1361.8
249,1.5467,329,176,88,1362.2
250,1.55289,275,176,83,1362.6
251,1.55907,272,175,87,1363
252,1.56525,280,175,85,1363.2
253,1.57144,318,175,89,1363.8
254,1.57769,319,175,90,1364
255,1.58386,338,175,86,1364.2
256,1.59005,340,175,87,1364.4
257,1.59624,339,175,87,1364.6
258,1.60238,318,175,88,1364.8
259,1.60853,313,176,84,1365
260,1.61466,282,175,85,1365.2
261,1.62079,330,176,87,1365.4
262,1.62695,364,176,87,1365.6
263,1.633,364,176,84,1366
264,1.63893,331,176,92,1366.2
265,1.64471,348,175,89,1366.4
266,1.65035,326,176,86,1366.8
267,1.65586,362,176,85,1367.2
268,1.66138,353,176,85,1367.6
269,1.66687,328,176,85,1367.8
270,1.6724,350,176,87,1368
271,1.678,339,176,86,1368.2
272,1.68367,335,176,86,1368.4
273,1.68933,339,176,85,1368.6
274,1.69491,336,176,88,1368.8
275,1.7005,323,177,85,1369.4
276,1.70606,332,177,85,1369.6
277,1.71157,332,177,85,1370
278,1.71709,334,177,85,1370.2
279,1.72251,348,177,85,1370.4
280,1.72786,346,178,82,1370.6
281,1.73323,311,178,81,1371
282,1.73864,327,178,87,1371.2
283,1.74412,296,178,85,1371.6
284,1.74966,283,178,85,1372.2
285,1.75519,263,179,85,1372.6
286,1.76068,317,179,87,1372.8
287,1.76614,290,179,85,1373
288,1.77158,249,179,83,1373.4
289,1.77708,219,178,84,1373.8
290,1.78263,240,178,88,1374.2
291,1.78825,303,178,88,1374.4
292,1.79403,303,179,91,1374.8
293,1.79995,195,179,86,1375.2
294,1.80593,226,178,84,1375.4
295,1.81195,226,178,85,1375.6
296,1.81806,245,179,87,1375.8
297,1.82428,225,178,90,1376
298,1.83066,183,178,90,1376
299,1.83707,183,178,90,1376.4
300,1.84344,178,178,88,1376.6
301,1.84991,172,178,93,1376.8
302,1.85642,201,178,91,1376.8
303,1.86297,181,178,90,1377
304,1.86951,163,177,91,1377.2
305,1.87604,186,177,91,1377
306,1.88264,176,177,92,1377.2
307,1.88927,152,177,87,1377.2
308,1.89595,170,177,87,1377.2
309,1.90271,170,176,82,1377.4
310,1.90956,193,176,88,1377.6
311,1.91648,192,176,84,1377.6
312,1.92346,172,175,84,1377.6
313,1.93047,201,176,91,1377.8
314,1.93753,238,175,89,1377.8
315,1.94463,199,175,88,1377.8
316,1.9518,190,175,90,1377.8
317,1.95905,201,175,91,1377.8
318,1.96633,216,175,93,1377.8
319,1.9736,198,175,89,1377.8
320,1.9809,217,175,90,1378
321,1.98813,209,175,90,1378
322,1.99531,248,175,89,1378
323,2.00246,203,176,89,1378.2
324,2.00954,203,176,89,1378.4
325,2.0166,216,176,89,1378.4
326,2.02363,235,176,88,1378.6
327,2.03062,252,176,86,1378.6
328,2.0376,240,176,85,1378.6
329,2.04456,237,176,88,1378.8
330,2.05154,240,176,88,1378.8
331,2.05852,239,176,85,1379
332,2.06546,225,176,86,1379
333,2.07235,252,176,88,1379.4
334,2.07926,233,176,86,1379.6
335,2.08618,243,176,83,1379.6
336,2.0931,270,176,86,1379.8
337,2.10003,247,176,88,1380.2
338,2.10697,243,176,85,1380.4
339,2.11396,224,176,88,1380.8
340,2.12097,231,176,88,1381
341,2.12796,218,176,88,1381.2
342,2.13489,234,176,85,1381.2
343,2.14178,257,176,88,1381.4
344,2.14863,262,176,84,1381.8
345,2.15543,258,175,77,1382
346,2.16212,284,175,67,1382.2
347,2.16887,298,175,72,1382.4
348,2.17569,299,174,70,1382.6
349,2.18255,284,175,71,1382.6
350,2.18944,261,174,70,1382.6
351,2.19634,267,174,72,1383
352,2.20334,281,174,71,1383.2
353,2.21039,266,174,71,1383.4
354,2.21741,275,173,72,1383.6
355,2.22435,268,174,71,1383.6
356,2.23113,261,174,71,1383.8
357,2.23803,275,173,69,1384
358,2.24495,276,173,72,1384.2
