secs,km,power,hr,cad,alt
0,0,156,128,87,7.4
1,0.00776,80,128,81,7.4
2,0.0157,24,128,76,7.4
3,0.02353,89,128,87,7.6
4,0.03124,0,127,89,7.8
5,0.03853,0,126,89,8
6,0.04567,0,124,89,8
7,0.05224,0,123,89,8.2
8,0.05922,0,121,89,8.2
9,0.06624,0,119,0,8.2
10,0.07338,100,119,80,8.2
11,0.08263,290,118,80,8.2
12,0.09282,290,119,74,8.2
13,0.10384,270,118,77,8.2
14,0.11493,195,119,77,8.2
15,0.12462,173,120,79,8.2
16,0.13442,182,120,77,8.2
17,0.14318,171,121,80,8.2
18,0.15069,57,122,54,8.2
19,0.15841,57,122,81,8.2
20,0.16691,102,122,79,8.2
21,0.17537,90,123,79,8.4
22,0.18417,162,122,83,8.4
23,0.19355,173,121,79,8.4
24,0.20228,158,120,81,8.4
25,0.21168,181,119,82,8.2
26,0.22018,135,119,79,8.2
27,0.22871,147,119,80,8.2
28,0.23784,145,118,80,8.2
29,0.2469,124,118,85,8.2
30,0.25592,154,118,86,8
31,0.26447,172,119,85,8.2
32,0.27276,221,120,82,8.2
33,0.28153,227,120,88,8
34,0.2903,48,121,89,8
35,0.29959,48,122,89,8
36,0.30837,48,122,56,8
37,0.3175,159,122,56,8
38,0.32687,159,122,88,8
39,0.33536,134,123,88,8
40,0.34389,136,123,87,8
41,0.3525,0,124,87,8
42,0.36106,0,124,93,8
43,0.36933,0,124,93,8
44,0.37726,65,124,186,8
45,0.38476,0,123,186,8
46,0.39164,0,122,186,8
47,0.39765,0,122,0,8
48,0.40212,0,121,0,8
49,0.4058,0,120,0,8
50,0.40886,0,120,0,8.2
51,0.41114,0,117,0,8.2
52,0.41292,0,115,0,8.2
53,0.41382,0,113,0,8.2
54,0.41411,0,112,0,8.4
72,0.41411,0,108,0,9.8
73,0.41651,0,108,0,9.8
74,0.41978,0,109,0,9.8
75,0.42374,0,109,0,9.8
76,0.42797,0,109,0,9.8
77,0.43264,0,109,0,9.8
78,0.43789,122,109,59,9.8
79,0.44347,241,109,67,9.6
80,0.44944,233,109,68,9.6
81,0.4556,263,112,69,9.6
82,0.46199,248,112,71,9.4
83,0.4688,258,113,75,9.2
84,0.47608,286,114,77,9
85,0.4832,212,114,61,9
86,0.49043,224,114,58,9
87,0.49791,216,114,57,9
88,0.50561,186,115,58,9
89,0.51345,189,115,63,9
90,0.52121,152,116,62,9
91,0.52904,160,118,62,9
92,0.53702,164,118,63,9
93,0.54521,182,117,64,9
94,0.55341,70,117,41,9
95,0.56163,71,117,77,8.8
96,0.56949,227,118,77,8.8
97,0.57767,227,118,76,8.8
98,0.58598,99,118,55,8.6
99,0.59411,179,119,75,8.6
100,0.60248,162,119,73,8.6
101,0.61092,191,120,76,8.4
102,0.61948,169,120,76,8.2
103,0.62775,168,121,76,8.2
104,0.63612,168,122,78,8.2
105,0.64477,155,122,78,8
106,0.65341,132,123,77,7.8
107,0.66211,200,124,82,7.8
108,0.67053,238,125,79,7.6
109,0.67933,199,125,78,7.4
110,0.68816,186,126,79,7.4
111,0.69701,234,127,79,7.4
112,0.70612,240,127,80,7.2
113,0.71497,155,128,80,7.2
114,0.72408,155,129,79,7.2
115,0.73293,196,129,82,7.2
116,0.74174,220,130,81,7
117,0.75054,206,131,83,7
118,0.75928,172,131,83,7
119,0.76799,172,132,93,7
120,0.77686,123,133,89,7
121,0.78594,123,134,91,7
122,0.79512,130,134,91,7
123,0.80418,151,133,88,7
124,0.81314,134,133,89,6.8
125,0.82214,130,133,88,6.8
126,0.83105,143,133,89,6.8
127,0.8398,80,132,89,6.8
128,0.84847,80,132,81,6.8
129,0.8574,136,132,85,6.8
130,0.8667,0,131,85,6.6
131,0.87599,0,131,85,6.6
132,0.88578,0,131,85,6.6
133,0.89581,0,131,0,6.6
134,0.90628,11,131,50,6.4
135,0.91673,104,129,62,6
136,0.92863,172,128,96,5.8
137,0.9401,122,127,94,5.6
138,0.9515,125,126,95,5.2
139,0.96288,126,126,93,4.8
140,0.97431,168,124,92,4.2
141,0.98591,188,124,91,2.8
142,0.99587,189,123,87,2.2
143,1.00602,226,124,87,1.6
144,1.0166,226,124,89,1
145,1.02659,225,125,93,0.6
146,1.0363,226,125,90,0.6
147,1.04642,320,125,88,0.4
148,1.05579,357,126,73,0.4
149,1.06471,374,127,75,0.4
150,1.07379,351,127,72,0.4
151,1.08266,319,129,68,0.4
152,1.09113,360,130,69,0.4
153,1.09943,306,132,73,0.4
154,1.10736,289,133,74,0.4
155,1.11531,296,134,72,0.6
156,1.12325,283,136,71,0.8
157,1.13097,273,137,72,1.2
158,1.13869,299,138,72,1.8
159,1.14638,262,138,70,2.2
160,1.15414,253,139,71,2.6
161,1.16202,230,139,71,3.2
162,1.16989,231,140,71,3.6
163,1.17788,261,140,71,3.8
164,1.18584,261,140,75,4.4
165,1.19366,17,141,58,4.6
166,1.20199,189,142,84,4.8
167,1.21026,159,142,84,5
168,1.21845,151,142,84,5
169,1.22688,202,142,86,5
170,1.23536,162,142,86,5
171,1.24397,183,142,87,5
172,1.25264,176,143,87,5
173,1.26124,176,143,86,5
174,1.27003,206,143,86,5
175,1.27856,149,143,86,5
176,1.2872,124,143,91,5
177,1.29587,199,144,85,4.8
178,1.30424,193,144,85,4.8
179,1.31141,193,144,86,4.8
180,1.3182,255,145,90,4.8
181,1.32618,221,145,90,4.8
182,1.33472,177,144,90,4.6
183,1.34334,135,145,89,4.6
184,1.35198,146,145,88,4.6
185,1.36061,171,145,93,4.6
186,1.36907,144,146,87,4.4
187,1.37745,170,146,87,4.4
188,1.38585,170,146,87,4.4
