secs,km,power,hr,cad,alt
0,0,0,81,0,5.2
1,0.00234,0,84,2,5.2
2,0.00506,0,84,2,5.2
3,0.0076,0,84,2,5.2
4,0.00991,0,84,2,5.2
5,0.01231,0,83,2,5.2
6,0.01493,0,81,2,5.2
7,0.0176,0,82,2,5
8,0.0207,0,83,2,5
9,0.02421,0,85,0,5
10,0.02723,0,86,2,5
11,0.03055,0,87,2,5
12,0.0341,0,86,0,5
13,0.03755,0,86,0,5
14,0.04124,0,85,0,5
15,0.04371,0,85,0,4.8
16,0.04676,0,83,0,4.6
17,0.05054,0,81,0,4.6
18,0.05362,0,80,0,4.6
19,0.05579,0,79,0,4.6
20,0.05931,0,78,0,4.4
21,0.06228,0,76,0,4.4
22,0.06432,0,76,0,4.4
23,0.06571,0,75,0,4.4
24,0.06754,0,75,0,4.4
25,0.06882,0,76,2,4.4
26,0.07049,0,76,2,4.4
27,0.07287,0,76,2,4.4
28,0.07568,0,76,0,4.4
29,0.08035,89,76,60,4.4
30,0.08548,222,0,67,4.4
31,0.0911,227,0,73,4.4
32,0.0974,237,76,77,4.4
33,0.10342,41,76,79,4.4
34,0.10943,41,77,79,4.4
35,0.11553,42,80,28,4.4
36,0.12166,127,86,78,4.2
37,0.12769,162,88,79,4.2
38,0.13376,156,94,81,3.8
39,0.13996,0,95,81,3.6
40,0.14649,0,97,81,3.6
41,0.15334,0,98,0,3.6
42,0.15982,0,99,82,3.6
43,0.16473,0,98,82,3.6
44,0.16864,0,97,82,3.6
45,0.17184,0,95,0,3.6
46,0.17477,0,94,0,3.6
47,0.17791,0,93,0,3.6
48,0.18251,0,93,0,3.6
49,0.18772,0,94,0,3.6
50,0.19378,0,96,0,3.8
51,0.19967,0,97,82,4.2
52,0.20534,0,98,82,4.4
53,0.21099,0,99,82,4.4
54,0.21571,0,101,0,4.6
55,0.22148,22,104,8,4.6
56,0.22742,346,106,77,4.6
57,0.23352,325,108,86,4.6
58,0.23961,300,110,90,4.6
59,0.2471,354,112,93,4.6
60,0.2546,57,114,93,4.6
61,0.26196,57,115,0,4.6
62,0.26922,57,117,79,4.6
63,0.27598,228,119,85,4.4
64,0.28427,125,120,85,4.4
65,0.2921,205,121,85,3.8
66,0.29921,177,122,86,3.8
67,0.30601,130,123,86,3.8
68,0.312,130,123,84,3.4
69,0.31809,29,123,85,3.2
70,0.32432,29,124,42,3
71,0.33063,73,124,85,2.8
72,0.33705,0,124,85,2.8
73,0.34415,0,123,85,2.8
74,0.35076,0,123,0,2.8
75,0.35677,0,124,0,2.8
76,0.36299,0,124,0,2.6
77,0.36784,0,124,85,2.6
78,0.37224,0,122,85,2.6
79,0.37463,0,122,85,2.6
80,0.3755,0,122,0,2.6
81,0.37568,0,122,0,2.6
82,0.37713,0,122,0,2.6
131,0.37713,0,76,0,3.8
132,0.38041,0,76,0,3.8
133,0.38398,0,76,0,3.8
134,0.38832,76,76,56,3.8
135,0.39386,202,76,60,3.8
136,0.39966,189,77,63,3.8
137,0.40519,0,78,63,3.8
138,0.4108,0,78,64,3.8
139,0.41587,0,78,64,3.8
140,0.42017,0,78,64,3.8
141,0.42359,0,78,0,3.6
142,0.42581,0,78,0,3.6
143,0.42733,0,77,0,3.6
144,0.42803,0,77,0,3.6
145,0.4284,0,76,0,3.6
187,0.4284,0,65,2,3.8
188,0.43176,0,65,2,3.8
189,0.43656,0,65,2,3.8
190,0.44173,0,65,0,3.8
191,0.44714,163,65,68,3.8
192,0.45301,334,0,77,3.8
193,0.45899,318,0,79,3.6
194,0.46469,282,65,80,3.6
195,0.47064,263,65,80,3.6
196,0.47706,263,66,82,3.4
197,0.4836,270,69,82,3.4
198,0.49043,45,72,82,3.4
199,0.49716,45,73,75,3.2
200,0.50361,176,76,85,3.2
201,0.51015,156,85,84,3.2
202,0.51678,141,93,83,3.2
203,0.52349,217,100,83,3.2
204,0.53028,268,102,83,3.4
205,0.53696,299,106,83,3.2
206,0.5437,257,109,84,3
207,0.55035,260,112,85,3.2
208,0.55724,251,114,85,3.4
209,0.56418,206,116,85,3.4
210,0.57157,206,118,85,3.6
211,0.57865,204,121,86,3.8
212,0.58579,189,122,87,3.8
213,0.59292,179,124,88,4
214,0.6001,201,126,88,4
215,0.60719,210,127,88,4
216,0.61456,191,129,89,4.2
217,0.62179,191,131,90,4.2
218,0.62888,194,133,90,4.4
219,0.63623,194,134,90,4.4
220,0.6434,199,136,88,4.6
221,0.65065,174,137,90,4.6
222,0.65795,159,139,90,4.6
223,0.66523,269,140,90,4.6
224,0.67265,176,140,90,4.6
225,0.68018,169,142,89,4.6
226,0.6877,167,142,89,4.6
227,0.69534,174,143,89,4.6
228,0.70288,198,143,90,4.6
229,0.71029,182,144,92,4.6
230,0.71809,249,144,92,4.6
231,0.72558,192,144,91,4.6
232,0.73302,193,144,92,4.6
233,0.74045,186,145,91,4.6
234,0.74766,163,145,91,4.8
235,0.75489,174,144,91,4.8
236,0.76226,157,145,91,4.8
237,0.76935,131,145,91,4.8
238,0.77625,66,145,93,4.8
239,0.78356,66,145,93,5
240,0.7907,66,144,58,5.2
241,0.7976,134,143,89,5.2
242,0.80479,0,143,89,5.6
243,0.81156,0,141,89,5.6
244,0.81787,0,140,89,5.8
245,0.82382,0,138,0,5.8
246,0.82956,0,135,0,6
247,0.83555,37,134,10,6
248,0.84215,151,133,80,6.2
249,0.84915,239,133,80,6.2
250,0.85602,239,133,83,6.2
251,0.86317,183,132,86,6.2
252,0.87083,178,132,88,6.4
253,0.87836,147,132,90,6.4
254,0.88581,129,131,90,6.4
255,0.89372,129,131,91,6.2
256,0.90148,91,130,91,6.2
257,0.90891,109,130,91,6.2
258,0.91633,114,129,90,6.2
259,0.92359,86,127,93,6.2
260,0.9309,86,126,93,6.2
261,0.93811,86,126,50,6.4
262,0.94561,242,126,89,6.4
263,0.95337,203,126,89,6.6
264,0.96085,203,126,93,6.6
265,0.96853,209,127,94,6.6
266,0.97599,223,127,94,6.6
267,0.98351,207,128,94,6.4
268,0.99113,198,128,94,6.4
269,0.99915,201,128,94,6.4
270,1.00718,177,128,94,6.4
271,1.01505,177,128,93,6.2
272,1.0226,185,128,94,6.2
273,1.03058,57,127,94,6.2
274,1.0383,57,127,85,6.2
275,1.04577,182,127,91,6.2
276,1.05342,231,128,92,6.2
277,1.06088,104,128,92,6.2
278,1.06864,104,128,92,6.2
279,1.07603,104,129,85,6
280,1.0835,131,129,94,6
281,1.09108,212,130,95,6
