secs,km,power,hr,cad,alt
0,0,0,65,0,7.6
1,0.00319,0,68,0,7.6
2,0.00661,179,70,41,7.6
3,0.01031,204,73,43,7.6
4,0.01444,213,75,47,7.6
5,0.019,222,79,47,7.6
6,0.02376,222,80,53,7.6
7,0.02862,226,83,57,7.6
8,0.03377,229,84,57,7.6
9,0.03927,229,86,64,7.6
10,0.045,207,89,67,7.6
11,0.05087,0,90,67,7.6
12,0.05672,0,91,0,7.6
13,0.06253,0,92,0,7.6
14,0.06842,0,92,0,7.6
15,0.07412,0,92,0,7.6
16,0.07918,0,92,0,7.6
17,0.08385,202,93,59,7.6
18,0.08832,0,93,0,7.6
19,0.09267,0,94,0,7.6
20,0.09722,0,94,0,7.6
21,0.10146,0,95,0,7.6
22,0.1061,318,96,66,7.8
23,0.11128,334,96,69,7.8
24,0.11698,356,98,72,7.8
25,0.12324,332,100,75,7.8
26,0.12972,289,102,74,7.8
27,0.13635,192,104,0,7.8
28,0.14303,192,106,0,7.6
29,0.14954,192,108,73,7.6
30,0.15624,302,111,74,7.6
31,0.1633,295,112,76,7.6
32,0.17062,281,114,77,7.4
33,0.17839,212,116,70,7.4
34,0.186,229,117,78,7.4
35,0.19371,209,119,86,7.4
36,0.20154,205,120,92,7.4
37,0.20946,214,121,93,7.4
38,0.21742,211,123,96,7.4
39,0.22543,226,124,96,7.4
40,0.23353,205,125,92,7.4
41,0.24175,194,126,92,7.4
42,0.25007,196,127,91,7.4
43,0.25847,193,128,91,7.4
44,0.26699,201,129,91,7.4
45,0.27562,190,129,92,7.4
46,0.28427,194,131,92,7.4
47,0.29298,196,131,93,7.4
48,0.30166,183,132,93,7.4
49,0.31032,183,133,94,7.4
50,0.31881,178,133,94,7.4
51,0.32753,183,134,95,7.4
52,0.33637,193,134,96,7.4
53,0.34523,205,135,95,7.4
54,0.35409,185,135,96,7.4
55,0.36304,185,136,96,7.4
56,0.37192,179,136,97,7.4
57,0.38084,183,137,97,7.4
58,0.38987,180,137,97,7.4
59,0.39887,182,138,97,7.4
60,0.40794,186,138,97,7.2
61,0.41698,183,139,98,7.2
62,0.42613,199,139,99,7.2
63,0.43528,194,139,99,7.2
64,0.44448,179,139,100,7.2
65,0.45373,151,139,100,7.2
66,0.46307,172,140,100,7.2
67,0.47233,166,140,100,7.2
68,0.48153,149,140,100,7
69,0.49069,149,140,100,7
70,0.4998,154,140,99,6.8
71,0.50895,159,141,99,6.8
72,0.51804,158,140,98,6.8
73,0.52713,160,141,98,6.6
74,0.53621,174,141,98,6.6
75,0.54524,177,141,98,6.6
76,0.55416,155,141,97,6.6
77,0.56305,161,141,97,6.6
78,0.57188,169,141,97,6.6
79,0.58063,156,141,97,6.6
80,0.58937,151,141,95,6.6
81,0.5981,152,141,95,6.6
82,0.6067,159,141,94,6.4
83,0.61528,155,141,94,6.4
84,0.62378,138,141,93,6.4
85,0.63216,132,141,93,6.4
86,0.64029,125,141,91,6.4
87,0.64831,100,141,89,6.4
88,0.65628,0,141,89,6.4
89,0.66412,0,141,0,6.4
90,0.67173,0,140,0,6.4
91,0.67912,0,140,0,6.4
92,0.68614,0,140,0,6.6
93,0.69301,149,139,77,6.6
94,0.69993,119,138,76,6.6
95,0.70672,81,137,73,6.6
